,Date,Apple Mobility Present,AACHEN_WALKING,HALLAND COUNTY_DRIVING,HOKKAIDO (PREFECTURE)_WALKING,HYOGO PREFECTURE_WALKING,ILLINOIS_WALKING,ISHIKAWA PREFECTURE_TRANSIT,ALBANY_WALKING,ALBANY_DRIVING,ALLENTOWN_TRANSIT,WILLIAMSBURG CITY_DRIVING,MADISON COUNTY_DRIVING,MARION COUNTY_DRIVING,REDWOOD COUNTY_DRIVING,RENO COUNTY_DRIVING,RICHLAND COUNTY_DRIVING,RICHMOND COUNTY_DRIVING,HAYWOOD COUNTY_DRIVING,HENDERSON COUNTY_DRIVING,HENRY COUNTY_DRIVING,HERKIMER COUNTY_DRIVING,MECKLENBURG COUNTY_WALKING,MERCED COUNTY_WALKING,MERCER COUNTY_DRIVING,COMAL COUNTY_DRIVING,CONTRA COSTA COUNTY_TRANSIT,CONTRA COSTA COUNTY_DRIVING,COOK COUNTY_TRANSIT,COSHOCTON COUNTY_DRIVING,COWLITZ COUNTY_DRIVING,CRAVEN COUNTY_DRIVING,HINDS COUNTY_DRIVING,HONOLULU COUNTY_WALKING,HONOLULU COUNTY_DRIVING,HOPEWELL CITY_DRIVING,ALAMEDA COUNTY_DRIVING,ALBANY COUNTY_DRIVING,ALBEMARLE COUNTY_WALKING,ALEXANDRIA CITY_WALKING,CREEK COUNTY_DRIVING,CUMBERLAND COUNTY_DRIVING,CUYAHOGA COUNTY_TRANSIT,CUYAHOGA COUNTY_DRIVING,BEXAR COUNTY_DRIVING,BIBB COUNTY_DRIVING,BLAINE COUNTY_DRIVING,DURHAM COUNTY_DRIVING,EAGLE COUNTY_WALKING,EDDY COUNTY_DRIVING,EFFINGHAM COUNTY_DRIVING,EL PASO COUNTY_TRANSIT,ELLIS COUNTY_DRIVING,CARROLL COUNTY_DRIVING,CARSON COUNTY_DRIVING,CASS COUNTY_DRIVING,CHAMBERS COUNTY_DRIVING,CHAMPAIGN COUNTY_DRIVING,CHARLOTTE COUNTY_WALKING,LOS ANGELES_WALKING,LOUISVILLE_DRIVING,LYON_DRIVING,MADISON_WALKING,MANCHESTER_DRIVING,MANILA_TRANSIT,MANNHEIM_WALKING,MIAMI_WALKING,MIAMI_TRANSIT,MIAMI_DRIVING,MILWAUKEE_WALKING,MILWAUKEE_TRANSIT,MINNEAPOLIS_WALKING,MINNEAPOLIS_TRANSIT,MITO_TRANSIT,AMSTERDAM_TRANSIT,ANCHORAGE_WALKING,ANNAPOLIS_WALKING,BANGKOK_DRIVING,BELFAST_DRIVING,BELO HORIZONTE_WALKING,BERGAMO_WALKING,BIRMINGHAM_DRIVING,MARLBOROUGH REGION_DRIVING,MICHIGAN_WALKING,MICHOAC+ÍN_DRIVING,MIDI-PYR+¬N+¬ES REGION_WALKING,MIDI-PYR+¬N+¬ES REGION_TRANSIT,UPPER NORMANDY REGION_DRIVING,UUSIMAA_TRANSIT,RIVERSIDE COUNTY_TRANSIT,RUTHERFORD COUNTY_DRIVING,WILLIAMSON COUNTY_WALKING
20,2020-02-02,1,76.23,129.13,103.18,116.44,105.5,115.21,87.86,82.88,70.7,135.35,126.22,90.59,67.3,67.24,66.38,105.82,104.0,93.33,90.28,87.54,91.13,92.96,79.59,88.35,76.24,77.21,80.42,95.06,104.48,84.53,79.41,88.91,80.88,99.16,78.58,137.95,32.86,98.57,93.85,97.08,66.37,82.0,80.39,85.29,61.03,81.59,119.46,67.35,86.96,79.0,97.62,102.71,75.6,91.49,112.83,94.4,72.39,100.75,84.9,86.96,132.56,87.02,82.79,94.72,115.57,81.54,93.24,116.65,86.91,106.55,68.85,104.17,124.98,77.88,81.92,108.04,88.98,68.71,135.06,89.76,97.77,83.06,97.32,85.93,103.22,92.1,93.47,68.05,87.72,93.29
21,2020-02-03,1,91.53,103.84,107.53,114.58,98.7,111.01,101.74,96.99,123.57,131.93,110.6,103.32,88.28,98.49,79.69,117.98,102.49,105.74,106.26,93.35,101.97,88.04,95.92,102.93,102.0,96.89,96.08,96.11,110.88,105.95,95.5,92.74,96.26,106.2,99.82,104.41,38.32,104.03,99.12,108.65,98.73,97.96,99.31,101.41,95.5,95.58,94.04,102.41,91.91,124.61,99.76,107.56,106.04,110.35,111.68,94.87,119.53,97.36,97.2,101.22,161.53,96.58,91.06,109.45,104.41,100.71,105.8,99.3,111.48,107.11,95.09,102.05,112.22,99.79,105.0,92.89,103.86,130.01,110.04,99.36,102.04,94.93,94.42,106.0,97.87,97.28,100.25,94.59,105.18,93.03
22,2020-02-04,1,92.37,106.89,112.06,106.95,96.69,108.92,107.84,105.98,110.61,133.14,100.64,100.81,83.08,91.21,96.14,121.63,108.93,107.03,103.23,91.5,98.45,90.68,98.82,103.98,103.82,104.79,94.72,106.42,108.39,111.46,102.64,91.3,99.18,106.8,105.64,113.13,41.68,99.15,101.36,98.27,100.77,102.95,104.19,105.78,84.53,101.58,88.13,102.52,94.65,118.5,95.28,122.38,147.34,118.53,109.95,106.55,111.52,102.34,103.83,102.34,155.62,113.64,97.74,108.85,96.78,99.65,103.92,99.62,110.19,115.54,98.58,99.34,107.06,87.91,125.71,93.68,111.7,138.63,108.41,105.25,115.49,92.35,84.17,107.56,102.29,99.62,101.14,95.52,104.91,103.64
23,2020-02-05,1,95.09,108.38,111.42,103.78,96.62,110.09,103.36,102.92,95.07,123.63,102.07,89.09,83.74,95.09,79.61,113.68,107.96,101.48,98.5,102.24,107.0,93.06,100.34,98.52,107.33,106.94,99.54,98.58,115.71,110.78,99.41,89.91,100.54,99.48,105.89,126.75,39.34,93.9,52.64,98.61,95.66,102.43,101.24,107.09,43.86,103.15,92.91,71.14,79.96,111.62,104.09,120.16,86.71,108.97,101.89,94.33,126.26,106.62,110.12,111.63,160.74,102.89,89.76,113.81,99.04,101.14,105.71,111.4,114.22,120.94,96.2,99.28,108.04,102.23,107.63,97.72,114.45,114.72,99.65,104.19,111.93,92.61,83.03,124.53,105.68,104.82,103.13,96.62,104.17,91.43
24,2020-02-06,1,98.7,106.86,114.39,107.95,99.73,121.58,96.76,98.07,96.29,125.68,107.97,105.28,99.05,99.85,108.87,106.24,101.17,107.02,94.98,91.42,96.93,98.71,101.52,112.95,108.08,111.87,101.77,100.56,126.64,110.73,107.07,91.58,100.91,104.28,114.38,135.43,38.1,88.86,96.71,133.78,95.09,104.75,113.38,105.17,82.05,96.03,116.31,97.97,96.52,100.34,120.65,134.88,105.23,96.94,109.59,95.14,120.0,112.67,110.93,109.28,170.19,106.59,101.65,113.56,105.68,104.71,110.33,126.12,112.91,125.02,98.4,99.95,113.14,102.44,110.52,103.88,115.24,108.73,108.19,107.74,131.4,92.43,84.06,132.18,100.38,103.93,105.49,98.24,112.37,99.71
25,2020-02-07,1,111.92,123.77,140.99,136.38,133.08,150.85,121.02,111.03,113.1,187.16,136.65,121.94,132.04,119.98,104.43,151.79,131.63,131.93,120.61,104.51,143.72,124.22,114.91,141.73,109.8,122.49,110.57,116.74,158.05,130.96,132.19,103.59,110.58,162.5,127.46,164.27,49.93,108.82,144.93,119.39,92.07,119.05,129.74,136.48,99.22,120.95,131.21,110.13,114.17,113.25,137.25,144.48,127.46,115.93,154.37,110.12,130.17,136.95,117.8,120.38,219.78,107.49,98.99,125.82,120.96,99.92,121.0,155.74,119.28,148.98,103.51,132.75,138.17,117.17,123.41,148.0,123.25,142.69,127.17,114.86,123.64,121.09,98.92,139.12,112.89,115.76,107.5,99.99,116.17,122.51
26,2020-02-08,1,115.87,134.59,152.8,162.11,160.77,186.03,139.71,111.88,92.94,206.59,150.04,100.0,123.25,133.53,116.24,139.9,126.99,111.84,116.08,116.75,161.28,124.48,114.03,142.66,98.64,118.43,109.01,130.51,167.6,123.68,123.5,111.62,114.29,119.35,120.65,185.08,42.38,145.62,133.8,100.5,74.35,118.18,127.54,127.42,82.96,113.44,175.98,89.92,108.67,99.83,135.74,132.17,119.4,120.27,141.64,122.41,137.91,155.66,115.24,124.84,218.49,100.12,94.36,154.79,143.15,93.25,116.08,188.47,106.69,169.42,83.93,152.88,141.66,121.15,177.84,106.27,116.0,114.36,147.68,104.45,119.34,136.7,106.9,154.4,108.68,120.95,116.71,86.6,116.92,141.89
27,2020-02-09,1,57.86,123.3,123.68,123.81,92.44,136.6,88.61,89.98,76.03,162.78,133.55,90.75,59.26,91.01,99.79,126.06,123.62,98.04,85.75,112.99,94.42,91.2,89.33,96.36,78.42,87.32,80.22,97.59,137.13,92.87,84.05,96.15,93.0,98.56,97.3,155.98,37.58,107.9,93.5,106.11,65.4,86.95,87.59,94.93,58.68,86.69,121.37,70.25,97.57,82.1,112.44,105.62,90.5,92.61,120.53,93.68,96.16,100.95,84.05,90.75,113.2,90.04,95.01,86.9,107.92,81.54,87.7,98.65,85.39,91.52,70.46,120.18,116.47,78.06,106.05,98.71,77.55,67.0,117.31,84.46,103.98,82.58,86.74,76.98,101.58,95.56,99.15,70.18,89.12,85.65
28,2020-02-10,1,77.27,108.24,127.5,142.15,97.35,144.99,101.01,97.76,116.56,133.97,100.96,94.02,85.73,105.83,92.99,120.69,103.71,104.4,108.55,97.29,99.37,109.06,98.73,102.04,109.47,105.25,98.73,102.22,118.37,109.33,96.96,92.3,109.04,104.6,105.01,119.46,35.75,84.41,105.2,110.4,98.46,101.01,101.89,109.01,88.58,102.75,101.52,102.52,99.35,111.45,107.3,133.53,104.11,105.33,116.92,98.2,121.01,110.08,101.51,99.58,152.19,99.12,97.7,105.86,97.65,102.08,103.16,110.04,115.41,105.1,97.52,125.47,114.35,98.87,95.0,98.1,107.16,133.32,105.78,103.17,112.55,89.6,81.91,108.04,101.91,103.01,106.8,95.25,104.1,90.59
29,2020-02-11,1,90.87,112.5,117.46,118.84,102.32,131.76,110.99,107.7,120.92,135.51,96.25,94.02,91.87,113.53,92.13,111.64,102.98,105.32,102.87,100.5,106.43,107.25,100.9,103.41,106.05,110.57,101.21,116.18,117.02,114.31,103.22,90.49,100.19,105.24,111.89,123.57,39.71,97.04,105.77,101.37,99.58,108.83,104.2,119.83,106.07,102.2,93.64,90.22,103.04,105.16,121.77,120.35,76.65,107.98,111.63,97.83,119.6,111.05,108.48,98.89,154.81,100.01,91.99,115.87,98.78,100.78,107.83,105.06,112.63,120.02,99.86,113.74,109.0,98.59,116.24,91.68,105.29,130.68,114.86,108.72,105.66,95.6,83.72,116.9,108.14,106.47,107.98,97.46,113.75,91.41
30,2020-02-12,1,95.31,114.6,122.33,114.69,101.84,133.44,114.11,109.64,114.32,141.23,106.93,97.61,59.64,87.89,53.0,112.61,113.96,107.23,112.33,105.18,111.33,107.45,105.95,110.73,107.24,109.89,103.64,110.93,119.63,113.18,104.27,95.59,104.59,112.48,111.32,132.48,39.56,101.71,101.43,112.05,97.42,107.88,115.16,117.93,100.46,106.68,98.59,107.67,98.41,112.48,115.3,134.79,107.81,106.76,118.91,99.29,133.27,114.35,118.96,111.77,161.7,102.85,100.47,112.89,104.17,102.15,111.9,102.6,118.4,117.07,96.75,107.81,104.0,98.11,126.76,92.72,115.25,145.94,119.89,106.75,117.63,98.66,82.69,123.62,113.05,110.35,102.05,105.82,105.3,97.49
31,2020-02-13,1,90.91,115.69,115.01,120.1,110.05,128.55,113.06,114.25,117.17,167.69,111.31,106.44,92.82,108.42,101.65,139.41,121.77,118.57,117.06,102.22,110.67,110.04,109.08,129.6,112.53,120.57,110.69,102.9,129.44,121.87,119.81,100.54,111.1,123.35,121.42,155.55,38.21,106.26,115.64,121.37,97.99,111.35,129.71,133.43,99.02,116.12,128.63,124.69,108.39,123.92,128.06,148.26,125.76,102.83,139.5,102.21,123.3,125.75,125.36,113.09,172.65,105.75,96.44,107.73,114.73,106.68,120.02,111.91,112.08,122.79,88.74,107.45,122.03,117.79,129.13,101.12,121.03,140.88,115.73,106.71,122.32,97.05,94.82,133.89,108.19,108.84,107.07,108.14,121.1,110.49
32,2020-02-14,1,114.57,132.23,126.19,144.84,166.25,150.92,160.99,147.29,124.07,262.86,182.79,146.45,125.33,133.25,120.24,175.59,249.54,161.45,135.94,152.89,172.45,142.86,130.3,166.58,116.28,133.48,126.95,132.8,189.2,152.82,152.92,119.97,134.31,152.94,141.9,200.89,61.14,141.47,147.16,156.38,97.94,139.51,153.15,184.52,109.86,148.25,189.37,113.67,142.51,119.97,165.51,197.67,139.13,135.87,193.56,135.48,147.21,159.21,150.21,135.1,228.21,113.0,109.05,144.72,141.2,108.21,138.38,157.35,120.66,175.68,101.7,133.74,144.19,129.02,174.36,141.78,128.31,159.34,152.32,118.65,113.84,141.64,121.65,148.26,116.33,122.52,114.34,110.52,148.2,138.09
33,2020-02-15,1,123.81,153.08,115.48,132.79,194.15,155.88,160.8,121.26,96.65,336.93,221.99,119.78,151.98,129.58,127.11,153.06,135.24,165.29,127.95,143.17,194.25,132.14,117.46,166.74,105.67,115.21,116.08,135.39,177.96,133.51,130.81,125.7,120.31,124.67,120.59,240.14,62.38,138.24,138.11,134.29,76.46,128.63,142.84,147.88,87.99,126.36,205.06,93.09,127.91,107.14,153.11,173.55,127.78,130.59,162.7,144.52,133.0,164.35,133.49,147.28,253.08,100.27,93.07,176.84,130.54,87.61,117.0,189.42,107.73,207.19,89.93,122.62,154.58,116.86,184.48,117.8,116.11,142.94,199.39,103.96,100.0,147.85,118.95,140.75,107.15,118.74,109.52,83.68,138.55,138.83
34,2020-02-16,1,73.43,132.95,107.19,119.96,146.69,132.28,105.1,96.17,86.24,275.53,170.6,98.8,96.31,101.25,76.75,124.77,124.6,120.78,96.61,132.73,104.91,92.6,96.09,135.5,82.92,89.81,97.44,102.16,146.56,95.34,86.63,113.54,103.75,92.64,98.13,206.3,54.47,118.49,104.94,120.4,63.78,95.94,102.47,95.36,98.76,90.27,183.41,81.44,111.48,85.63,133.09,126.84,108.37,107.09,120.17,124.58,95.49,131.75,94.49,98.65,156.72,85.87,96.7,98.73,108.55,80.75,90.57,115.37,92.68,117.08,71.26,111.36,146.51,86.4,135.77,102.63,86.77,83.54,129.89,95.88,108.41,93.33,92.23,73.93,115.46,101.1,101.75,75.2,94.6,110.98
35,2020-02-17,1,93.84,110.66,112.61,118.62,107.96,129.93,104.98,111.14,113.86,197.5,141.59,119.51,107.37,106.86,91.13,148.53,135.33,128.51,110.08,129.08,105.19,104.09,101.72,125.48,100.7,99.55,101.7,108.96,153.49,118.59,100.26,109.74,104.14,109.2,99.27,156.65,52.93,130.09,114.88,142.75,92.62,103.66,109.54,119.77,129.31,105.67,157.99,105.87,128.36,102.93,127.92,149.22,128.9,107.44,134.52,102.99,129.23,118.54,106.87,103.33,148.15,103.18,93.68,112.79,109.71,100.39,104.36,101.73,110.31,113.9,92.53,110.11,137.45,95.09,156.67,89.02,115.35,132.68,126.73,112.14,119.37,95.61,85.62,95.97,201.26,111.99,100.02,95.6,112.62,118.01
36,2020-02-18,1,107.35,112.25,113.62,121.77,103.0,131.77,106.18,104.76,119.15,154.56,120.4,97.19,113.99,112.21,87.27,123.28,99.85,113.12,107.5,103.93,103.05,97.72,102.84,113.22,117.77,126.99,104.22,104.51,126.25,122.51,101.54,99.67,106.47,108.0,113.86,124.96,37.99,99.02,109.05,105.81,100.64,105.77,111.34,111.74,133.55,107.05,126.43,117.32,109.91,120.74,118.8,137.02,121.66,105.43,115.4,103.74,129.97,112.9,107.69,103.77,173.5,106.68,98.02,119.38,106.25,105.14,112.82,115.71,113.34,113.67,100.23,108.31,130.62,100.62,124.65,87.97,121.93,151.53,127.08,113.38,107.79,97.58,85.87,118.32,166.08,109.9,98.35,117.06,109.55,97.65
37,2020-02-19,1,94.56,119.23,114.31,122.26,105.56,135.87,119.07,112.35,116.15,157.98,116.1,95.41,110.68,108.84,85.34,112.48,109.32,113.83,102.38,120.99,104.28,106.0,104.02,108.68,106.67,111.17,104.3,105.93,128.24,108.75,105.53,97.45,108.64,99.08,110.3,130.66,41.87,103.36,106.48,111.59,103.18,107.76,108.52,118.01,102.15,110.26,119.29,109.11,109.37,122.98,124.42,139.24,113.85,110.35,127.13,104.75,132.93,114.73,115.25,106.56,148.56,126.2,96.66,104.92,107.9,103.4,111.72,106.14,110.03,113.05,94.79,109.12,127.17,104.43,149.24,89.88,128.35,158.52,124.72,117.4,104.92,98.21,86.82,112.21,161.55,110.01,108.3,116.49,111.64,86.98
38,2020-02-20,1,89.1,116.45,112.27,127.47,111.16,138.17,108.67,114.82,110.61,150.27,86.29,104.7,107.84,106.69,109.23,115.45,116.35,87.71,89.11,120.22,89.38,100.21,106.71,112.79,102.33,114.0,106.96,115.94,135.36,105.66,110.09,100.74,108.65,104.8,114.03,161.22,41.25,98.84,117.55,112.4,95.41,109.77,112.27,121.4,100.39,93.2,137.29,103.41,115.13,112.74,125.47,138.66,127.94,110.55,129.23,114.63,137.24,121.76,114.77,112.88,158.31,108.54,88.76,105.31,113.79,103.14,115.98,108.33,106.81,121.95,96.55,115.52,131.65,107.14,144.31,95.52,125.46,170.96,127.34,120.3,108.76,103.68,93.02,124.82,158.55,113.41,99.15,110.4,111.18,97.24
39,2020-02-21,1,95.58,123.22,121.97,134.68,151.78,157.76,153.33,131.24,113.66,204.88,148.76,138.55,143.76,136.49,125.04,152.7,156.03,138.04,131.02,152.62,152.04,132.61,126.1,150.92,113.47,128.29,127.43,135.58,160.83,99.45,135.14,113.27,123.61,120.87,134.5,196.42,66.12,122.83,159.14,148.78,100.08,134.37,137.04,157.18,123.63,101.41,178.23,116.5,141.03,128.4,158.49,195.74,139.69,126.31,174.59,128.12,155.62,143.82,139.09,132.95,221.17,117.72,95.44,116.32,131.9,106.78,127.54,155.4,117.32,172.65,105.97,138.6,138.22,114.94,166.27,122.56,131.71,249.5,139.48,120.5,107.63,134.35,110.45,120.84,157.62,120.66,105.58,113.42,139.23,126.38
40,2020-02-22,1,97.37,136.39,121.81,169.88,192.76,179.85,151.57,118.86,104.52,278.66,169.96,117.23,130.34,138.09,113.95,153.12,144.12,149.81,150.13,138.63,196.51,137.01,123.15,159.44,101.46,125.01,119.21,157.26,163.79,125.78,123.6,117.32,122.09,122.35,127.31,197.91,50.22,155.08,155.45,126.65,78.83,136.53,134.97,152.39,107.51,120.93,194.99,94.9,122.71,109.38,153.84,160.17,127.94,133.65,160.5,146.99,157.78,155.36,135.31,133.51,262.14,103.32,81.97,129.53,144.38,94.75,120.1,229.37,112.63,193.35,93.9,162.33,150.93,119.71,224.92,115.55,128.22,521.99,165.47,107.54,96.15,186.71,117.88,144.04,147.35,112.01,109.17,82.99,134.95,143.45
41,2020-02-23,1,70.94,130.82,116.44,158.11,128.92,161.14,104.2,93.25,83.09,198.08,143.67,101.31,98.3,85.55,79.11,127.58,110.83,109.58,97.59,120.13,100.21,109.78,97.04,113.25,87.91,94.46,92.12,113.84,142.72,89.67,82.74,102.08,98.56,94.12,99.06,157.61,37.88,122.09,98.51,117.19,68.07,96.44,91.68,100.38,66.91,87.6,129.98,77.14,107.76,79.26,115.76,141.96,90.26,99.46,141.75,94.26,103.5,122.46,91.76,98.78,171.88,96.39,91.63,77.02,109.76,80.49,91.06,130.19,98.46,118.98,74.83,140.1,132.48,95.3,117.23,97.24,89.95,629.86,116.56,101.81,97.9,97.47,87.93,87.46,151.17,93.08,100.4,79.56,91.24,97.02
42,2020-02-24,1,99.72,119.92,106.8,123.61,96.39,133.9,121.51,106.84,126.0,138.18,98.88,101.04,91.12,104.96,97.28,114.35,104.29,106.08,104.4,102.63,96.8,111.8,99.63,110.86,106.14,110.69,95.1,96.66,116.78,110.4,103.1,100.68,106.11,98.28,107.56,161.15,37.33,97.96,102.22,106.05,99.11,102.86,104.92,104.23,112.53,101.12,114.45,104.4,109.98,108.0,115.93,125.58,113.37,99.77,120.69,99.52,128.89,112.99,103.18,104.97,135.47,124.37,88.4,99.64,104.56,102.52,103.89,101.58,110.67,115.89,98.29,113.07,129.85,96.63,102.17,86.99,104.33,484.35,79.49,104.81,93.31,89.61,82.89,116.16,170.78,103.04,110.48,111.45,104.25,96.59
43,2020-02-25,1,86.51,116.1,109.04,117.75,93.19,125.26,113.48,109.27,121.43,145.35,115.06,100.19,88.75,102.11,86.84,126.61,122.6,115.82,105.32,111.46,115.79,99.12,104.97,119.19,112.47,112.03,96.8,123.53,118.17,108.22,114.25,96.37,106.71,110.92,110.9,150.48,41.58,101.34,111.18,114.76,100.06,109.86,112.67,114.55,118.86,109.89,110.74,111.73,100.46,120.22,103.0,125.29,121.98,104.41,131.27,105.64,113.6,112.18,111.56,101.93,135.62,108.18,92.42,98.22,104.12,103.4,108.66,104.07,110.65,125.32,100.06,102.18,119.73,99.55,127.68,88.36,110.98,464.65,77.48,117.91,86.16,95.55,80.75,111.4,161.22,102.79,108.7,105.9,114.43,107.73
44,2020-02-26,1,82.14,114.55,97.11,111.33,97.42,122.17,114.61,112.12,108.38,150.1,117.85,95.68,92.72,113.27,85.77,137.21,117.13,117.77,113.05,110.86,123.12,103.78,104.26,116.97,109.89,113.23,99.12,113.28,138.2,116.13,115.82,97.79,107.14,125.95,112.18,141.17,37.44,112.63,110.27,135.03,95.49,111.89,118.69,122.12,99.02,112.16,125.87,115.43,103.54,108.78,124.98,125.97,118.04,87.59,139.13,103.06,125.79,112.44,114.0,118.21,138.53,108.57,90.27,100.06,99.97,101.92,112.37,111.6,107.32,123.68,98.1,101.2,118.26,100.34,137.48,87.18,115.64,87.67,69.46,109.54,91.69,89.38,86.05,114.06,169.52,103.1,120.95,110.9,110.52,102.7
45,2020-02-27,1,80.4,122.15,88.67,107.96,112.59,110.17,119.23,112.34,105.69,172.11,110.92,115.27,104.06,124.91,104.43,154.12,129.43,121.64,121.92,97.95,135.41,99.33,108.72,124.54,104.03,116.47,107.62,118.47,126.91,124.16,121.75,100.76,109.27,121.39,116.01,156.78,42.2,113.52,135.89,141.77,87.67,114.45,120.02,130.18,115.34,122.89,146.4,114.56,122.36,109.9,144.23,147.0,119.0,98.52,145.94,105.33,129.7,116.16,118.21,105.28,199.94,111.52,92.67,98.46,110.02,99.41,115.4,119.14,104.85,135.14,96.5,98.58,130.16,115.35,143.72,87.41,124.68,119.67,76.69,106.67,101.52,97.36,90.72,114.87,161.77,100.88,114.02,106.32,119.86,115.27
46,2020-02-28,1,93.56,123.68,73.84,115.78,153.13,121.42,171.77,137.94,108.33,235.47,143.51,147.65,131.66,130.55,113.23,196.35,172.28,158.05,146.22,134.7,186.18,128.52,126.11,162.42,106.76,125.42,125.45,144.72,160.93,146.83,161.89,109.28,121.65,136.55,130.89,194.83,49.52,126.85,162.42,200.91,96.33,133.35,140.74,158.09,115.27,140.05,191.06,110.04,145.66,119.62,191.86,177.91,149.19,131.07,180.93,130.87,143.1,141.16,140.45,112.31,297.11,128.15,101.26,126.98,134.95,103.83,132.62,173.85,125.58,174.09,105.07,104.84,147.33,143.3,156.61,116.63,129.57,122.63,86.33,122.35,90.1,122.41,106.88,136.45,170.67,109.01,119.98,104.94,141.03,138.89
47,2020-02-29,1,97.11,140.07,61.64,125.35,187.9,125.22,167.99,129.08,80.5,260.65,161.35,130.45,153.69,132.94,131.26,178.18,177.6,141.88,140.08,141.07,258.46,146.69,123.29,170.91,100.93,123.16,119.0,150.71,166.89,140.53,144.41,111.48,118.12,135.11,123.67,196.65,60.95,136.89,168.78,145.6,77.52,135.12,137.97,164.17,95.3,132.54,239.03,91.1,138.27,111.79,183.79,164.63,131.8,134.57,185.59,164.21,138.45,163.07,141.76,103.3,312.59,104.87,80.78,152.13,151.28,94.08,123.35,222.69,113.14,195.65,87.33,113.77,138.58,150.34,178.83,105.44,123.74,92.55,77.96,110.72,87.0,143.49,114.06,160.71,168.27,104.73,117.59,83.96,143.73,169.58
48,2020-03-01,1,72.58,133.62,70.56,117.68,134.52,117.84,104.88,95.86,85.07,189.37,145.82,117.54,92.72,94.91,92.06,142.29,141.83,110.53,117.06,117.7,129.69,94.62,94.21,118.89,82.1,88.72,89.42,104.57,137.13,103.23,93.13,98.57,94.18,105.08,92.35,149.29,35.31,107.38,110.15,157.04,65.22,95.76,97.21,110.51,80.29,93.17,166.54,79.34,119.6,86.92,139.73,142.54,109.9,111.16,145.73,98.61,121.28,109.06,101.21,85.7,177.54,90.27,86.64,93.52,111.77,78.62,91.71,139.86,101.2,129.46,74.54,98.41,114.7,94.54,108.28,91.28,86.57,61.9,53.42,90.96,93.18,87.18,89.82,76.21,138.94,89.79,104.5,71.35,105.21,102.64
49,2020-03-02,1,84.69,106.77,75.68,121.62,111.52,123.0,119.52,104.42,97.77,153.06,127.49,105.98,92.72,102.46,86.98,145.91,154.9,114.5,118.88,106.84,115.24,105.59,102.1,113.65,101.43,107.49,99.85,110.44,113.7,122.25,115.21,92.23,99.31,116.59,106.76,156.45,40.84,114.22,107.99,113.47,98.03,106.9,108.68,116.02,108.16,111.97,120.64,113.94,111.89,111.96,118.31,126.94,116.59,107.47,124.1,99.05,127.54,108.99,105.83,87.44,142.42,101.29,82.79,101.95,115.71,101.48,106.56,111.2,112.17,124.27,97.95,102.72,108.59,98.32,123.6,84.78,109.4,116.18,54.29,103.13,88.36,91.7,79.92,89.09,144.73,96.94,111.81,97.07,110.5,103.5
50,2020-03-03,1,93.95,110.38,77.32,101.91,113.08,124.23,129.03,111.92,103.66,167.94,122.55,102.66,96.69,116.07,89.13,134.66,118.94,123.97,126.94,106.15,109.61,113.66,104.78,115.37,103.29,119.74,101.72,111.74,112.8,124.17,113.75,90.34,101.37,119.79,113.19,143.85,42.64,127.43,119.68,128.2,105.31,111.88,112.67,113.69,104.37,116.4,108.21,111.69,114.08,95.61,126.42,176.84,131.24,109.02,114.14,106.55,126.26,123.12,116.26,90.83,145.75,105.99,83.66,111.23,113.76,100.25,109.8,116.56,114.56,141.74,98.86,102.06,99.92,90.18,118.08,83.6,118.8,128.69,69.24,111.88,97.19,93.42,79.0,92.77,158.66,100.37,102.85,101.45,130.06,105.44
51,2020-03-04,1,93.61,109.49,68.22,119.41,117.13,118.2,116.49,111.16,108.79,166.24,126.77,111.26,81.76,113.03,93.85,144.16,125.62,120.44,117.51,106.9,114.21,104.35,107.99,113.81,102.96,109.94,102.84,120.32,119.27,121.6,108.91,89.99,102.07,113.47,110.67,142.39,38.61,117.18,119.53,130.11,98.48,114.55,115.64,121.85,86.62,113.61,98.71,108.55,119.58,113.86,118.97,159.01,136.47,111.62,109.74,111.48,118.86,111.02,117.5,95.99,170.34,103.54,84.3,103.77,120.0,104.76,116.1,131.3,111.62,124.66,97.08,103.52,101.54,108.69,121.37,84.94,117.6,130.15,69.59,109.46,96.99,97.24,83.38,105.95,154.07,106.27,104.37,102.94,119.78,95.46
52,2020-03-05,1,86.45,109.87,71.51,125.21,122.4,126.91,123.44,118.14,109.09,184.29,114.58,119.28,100.19,125.81,95.42,143.42,137.77,123.86,124.27,111.74,107.74,102.8,111.59,131.58,102.15,116.03,107.39,117.29,119.11,119.74,130.93,95.7,108.04,120.15,111.64,161.19,39.52,108.45,126.86,141.62,101.19,123.12,124.73,130.68,110.05,118.4,127.5,118.93,131.97,110.33,130.36,180.62,140.26,110.32,135.46,122.41,126.06,116.47,123.11,94.91,174.29,103.34,84.52,102.22,125.68,103.77,117.09,139.83,111.57,135.47,98.67,106.7,111.93,113.19,126.36,90.44,113.9,134.25,58.24,109.59,121.38,106.75,86.42,112.75,151.01,104.14,101.65,101.79,126.96,110.41
