Date,target,predicted
2020-11-17,38.67,38.23180000000003
2020-11-18,37.21,37.25580000000002
2020-11-19,37.4,37.312100000000044
2020-11-20,36.94,37.119100000000024
2020-11-21,36.94,36.94470000000003
2020-11-22,36.94,37.752900000000025
2020-11-23,39.36,39.87450000000003
2020-11-24,41.98,41.16700000000001
2020-11-25,40.81,40.98859999999998
2020-11-26,40.81,40.597899999999974
2020-11-27,40.19,39.56490000000002
2020-11-28,40.19,39.97430000000003
2020-11-29,40.19,40.54440000000002
2020-11-30,38.13,39.483700000000056
2020-12-01,38.5,39.12110000000001
2020-12-02,39.94,40.17440000000004
2020-12-03,40.21,40.30410000000003
2020-12-04,41.68,40.65359999999996
2020-12-05,41.68,41.01059999999996
2020-12-06,41.68,41.12969999999995
2020-12-07,40.9,40.683100000000046
2020-12-08,42.24,41.90719999999994
2020-12-09,42.8,42.18730000000006
2020-12-10,44.01,42.867700000000085
2020-12-11,43.8,42.68120000000005
